i,v
3620,2.063
3621,1.84263
3622,1.48874
3623,1.18877
3624,1.00282
3625,0.976444
3626,0.963769
3627,0.959287
3628,1.07102
3629,1.25352
3630,1.24944
3631,1.40191
3632,1.40435
3633,1.24923
3634,1.08918
3635,1.09267
3636,1.06685
3637,1.05518
3638,1.04506
3639,1.11362
3640,1.49941
3641,1.75165
3642,1.86359
3643,1.82154
3644,2.08687
3645,1.86376
3646,1.50992
3647,1.21187
3648,1.02814
3649,1.00384
3650,0.992893
3651,0.988264
3652,1.0985
3653,1.27757
3654,1.26883
3655,1.41636
3656,1.40893
3657,1.24447
3658,1.08069
3659,1.08069
3660,1.04984
3661,1.03655
3662,1.02815
3663,1.0998
3664,1.4896
3665,1.74387
3666,1.85556
3667,1.81276
3668,2.02272
3669,1.85688
3670,1.50384
3671,1.20488
3672,1.01965
3673,0.993413
3674,0.981099
3675,0.975779
3676,1.08548
3677,1.26512
3678,1.25808
3679,1.40189
3680,1.28924
3681,1.13356
3682,0.970197
3683,0.9689
3684,0.955691
3685,0.92934
3686,0.919222
3687,0.988452
3688,1.37496
3689,1.75097
3690,1.86972
3691,1.82308
3692,2.02797
3693,1.85876
3694,1.5046
3695,1.20619
3696,1.02249
3697,1.00136
3698,0.991941
3699,0.98656
3700,1.10023
3701,1.28056
3702,1.27055
3703,1.4089
3704,1.28679
3705,1.12064
3706,0.949734
3707,0.94729
3708,0.932954
3709,0.904811
3710,0.892991
3711,0.961842
3712,1.35079
3713,1.72859
3714,1.84679
3715,1.79981
3716,2.0108
3717,1.84564
3718,1.49187
3719,1.19332
3720,1.00951
3721,0.985177
3722,0.97524
3723,0.97219
3724,1.08438
3725,1.26228
3726,1.24665
3727,1.38592
3728,1.37615
3729,1.21578
3730,1.0584
3731,1.06571
3732,1.0436
3733,1.03641
3734,1.02867
3735,1.09935
3736,1.4877
3737,1.7387
3738,1.84671
3739,1.79766
3740,2.00741
3741,1.84406
3742,1.49205
3743,1.19375
3744,1.00884
3745,0.98569
3746,0.977707
3747,0.977467
3748,1.09229
3749,1.27176
3750,1.25617
3751,1.39707
3752,1.39112
3753,1.2352
3754,1.07529
3755,1.0761
3756,1.04667
3757,1.03675
3758,1.02944
3759,1.10053
3760,1.48924
3761,1.7387
3762,1.84671
3763,1.79661
3764,2.00333
3765,1.84104
3766,1.4916
3767,1.19356
3768,1.00644
3769,0.984107
3770,0.974993
3771,0.970956
3772,1.08553
3773,1.26493
3774,1.2534
3775,1.39984
3776,1.3994
3777,1.24543
3778,1.08507
3779,1.08843
3780,1.06046
3781,1.04653
3782,1.0348
3783,1.10297
3784,1.48947
3785,1.74036
3786,1.85067
3787,1.80618
3788,2.01552
3789,1.8491
3790,1.49431
3791,1.19526
3792,1.01017
3793,0.986256
3794,0.975781
3795,0.97141
3796,1.08169
3797,1.26169
3798,1.25338
3799,1.40063
3800,1.40075
3801,1.24631
3802,1.08677
3803,1.09
3804,1.06425
3805,1.0526
3806,1.04122
3807,1.10898
3808,1.49463
3809,1.74521
3810,1.85574
3811,1.81202
3812,2.02015
3813,1.85208
3814,1.49687
3815,1.19736
3816,1.01279
3817,0.988021
3818,0.975704
3819,0.968966
3820,1.07696
3821,1.25466
3822,1.24561
3823,1.39317
3824,1.39428
3825,1.241
3826,1.08278
3827,1.08496
3828,1.05564
3829,1.04136
3830,1.02963
3831,1.10105
3832,1.4909
3833,1.7387
3834,1.84671
3835,1.79612
3836,1.99902
3837,1.83182
3838,1.47689
3839,1.17481
3840,0.985769
3841,0.957703
3842,0.943428
3843,0.93615
3844,1.04417
3845,1.22296
3846,1.21693
3847,1.35695
3848,1.23933
3849,1.08521
3850,0.925514
3851,0.929069
3852,0.921032
3853,0.897987
3854,0.890531
3855,0.96261
3856,1.35325
3857,1.73212
3858,1.85203
3859,1.80548
3860,2.01311
3861,1.84586
3862,1.49056
3863,1.19075
3864,1.00707
3865,0.984343
3866,0.974375
3867,0.970429
3868,1.0807
3869,1.25956
3870,1.25131
3871,1.38928
3872,1.26422
3873,1.10116
3874,0.935085
3875,0.933615
3876,0.921278
3877,0.897891
3878,0.890202
3879,0.961522
3880,1.35079
3881,1.72859
3882,1.84671
3883,1.79636
3884,2.00218
3885,1.83868
3886,1.48611
3887,1.18605
3888,0.998645
3889,0.971374
3890,0.959614
3891,0.95577
3892,1.06753
3893,1.24797
3894,1.24028
3895,1.38928
3896,1.38869
3897,1.23411
3898,1.0736
3899,1.0772
3900,1.05166
3901,1.0405
3902,1.03039
3903,1.09965
3904,1.48758
3905,1.73994
3906,1.8489
3907,1.80219
3908,2.0107
3909,1.84437
3910,1.49007
3911,1.19003
3912,1.00347
3913,0.977489
3914,0.965404
3915,0.960338
3916,1.07047
3917,1.24798
3918,1.23379
3919,1.3782
3920,1.37487
3921,1.22311
3922,1.06499
3923,1.06873
3924,1.046
3925,1.03935
3926,1.03233
3927,1.10383
3928,1.49775
3929,1.74987
3930,1.84912
3931,1.79612
3932,2.00137
3933,1.83723
3934,1.48355
3935,1.18318
3936,0.996741
3937,0.970386
3938,0.957712
3939,0.951874
3940,1.06187
3941,1.24032
3942,1.23033
3943,1.37595
3944,1.37259
3945,1.22038
3946,1.06318
3947,1.07375
3948,1.07964
3949,1.16803
3950,1.23427
3951,1.31838
3952,1.72217
3953,1.96291
3954,2.02793
3955,1.88879
3956,2.02702
3957,1.82892
3958,1.46155
3959,1.15847
3960,0.975997
3961,0.953255
3962,0.944394
3963,0.941643
3964,1.05385
3965,1.23038
3966,1.21609
3967,1.35782
3968,1.35934
3969,1.24343
3970,1.16076
3971,1.27472
3972,1.4107
3973,1.55534
3974,1.58731
3975,1.62081
3976,1.97384
3977,2.16858
3978,2.19798
3979,2.01176
3980,2.09078
3981,1.8594
3982,1.46898
3983,1.15344
3984,0.962181
3985,0.936355
3986,0.92628
3987,0.923281
3988,1.03557
3989,1.21451
3990,1.20426
3991,1.3549
3992,1.39968
3993,1.34283
3994,1.35834
3995,1.53193
3996,1.5798
3997,1.62178
3998,1.63669
3999,1.73921
4000,2.17357
4001,2.37995
4002,2.38228
4003,2.16816
4004,2.19084
4005,1.91286
4006,1.49078
4007,1.16113
4008,0.960279
4009,0.933295
4010,0.924476
4011,0.922834
4012,1.03677
4013,1.21581
4014,1.2055
4015,1.35512
4016,1.28315
4017,1.22588
4018,1.22075
4019,1.35581
4020,1.38696
4021,1.38076
4022,1.35455
4023,1.3953
4024,1.75915
4025,2.07949
4026,2.11108
4027,1.93763
4028,2.083
4029,1.87796
4030,1.48866
4031,1.16304
4032,0.962503
4033,0.939873
4034,0.931782
4035,0.929076
4036,1.04145
4037,1.22269
4038,1.21602
4039,1.35417
4040,1.23353
4041,1.08949
4042,0.983848
4043,1.0324
4044,1.04482
4045,1.03606
4046,1.02617
4047,1.09663
4048,1.50008
4049,1.88271
4050,1.98095
4051,1.87578
4052,2.03836
4053,1.85086
4054,1.4726
4055,1.16162
4056,0.975354
4057,0.949971
4058,0.939137
4059,0.935171
4060,1.04647
4061,1.22703
4062,1.22134
4063,1.37098
4064,1.3677
4065,1.21774
4066,1.0734
4067,1.11241
4068,1.11322
4069,1.13192
4070,1.1374
4071,1.22191
4072,1.64141
4073,1.91286
4074,2.01247
4075,1.91216
4076,2.06184
4077,1.85268
4078,1.46867
4079,1.16101
4080,0.978268
4081,0.955625
4082,0.947374
4083,0.945375
4084,1.05829
4085,1.23924
4086,1.23263
4087,1.38179
4088,1.37968
4089,1.22893
4090,1.07161
4091,1.07348
4092,1.04994
4093,1.05236
4094,1.05815
4095,1.1574
4096,1.60088
4097,1.86781
4098,1.94873
4099,1.84962
4100,2.01632
4101,1.83161
4102,1.47173
4103,1.17236
4104,0.985592
4105,0.959925
4106,0.948253
4107,0.94297
4108,1.05276
4109,1.22974
4110,1.21814
4111,1.36226
4112,1.36391
4113,1.22629
4114,1.11161
4115,1.14606
4116,1.14165
4117,1.15291
4118,1.15473
4119,1.2401
4120,1.65968
4121,1.90745
4122,1.98909
4123,1.88573
4124,2.03968
4125,1.84243
4126,1.46368
4127,1.16467
4128,0.980456
4129,0.956268
4130,0.945748
4131,0.941248
4132,1.0518
4133,1.23167
4134,1.22533
4135,1.37543
4136,1.37476
4137,1.22515
4138,1.06902
4139,1.07292
4140,1.05162
4141,1.05086
4142,1.0477
4143,1.12599
4144,1.53333
4145,1.79453
4146,1.89971
4147,1.83094
4148,2.02407
4149,1.84454
4150,1.47132
4151,1.16691
4152,0.978945
4153,0.953312
4154,0.941691
4155,0.936352
4156,1.04696
4157,1.228
4158,1.22347
4159,1.37491
4160,1.37625
4161,1.22889
4162,1.07479
4163,1.07922
4164,1.05234
4165,1.04784
4166,1.04548
4167,1.12331
4168,1.53837
4169,1.80884
4170,1.91754
4171,1.84189
4172,2.01504
4173,1.833
4174,1.4812
4175,1.18255
4176,0.996273
4177,0.970422
4178,0.958212
4179,0.952567
4180,1.06233
4181,1.2408
4182,1.22965
4183,1.36432
4184,1.24505
4185,1.09217
4186,0.934224
4187,0.935718
4188,0.922722
4189,0.90069
4190,0.896119
4191,0.968691
4192,1.36263
4193,1.75597
4194,1.87928
4195,1.81334
4196,2.00527
4197,1.83294
4198,1.47861
4199,1.17723
4200,0.98895
4201,0.961577
4202,0.947779
4203,0.940541
4204,1.04862
4205,1.22763
4206,1.22134
4207,1.3612
4208,1.24159
4209,1.08481
4210,0.923788
4211,0.939458
4212,0.950534
4213,0.941105
4214,0.939444
4215,1.01823
4216,1.42802
4217,1.82765
4218,1.93939
4219,1.85271
4220,2.03635
4221,1.85282
4222,1.47306
4223,1.15608
4224,0.969225
4225,0.944285
4226,0.932572
4227,0.9272
4228,1.03717
4229,1.21591
4230,1.20785
4231,1.35593
4232,1.35537
4233,1.21205
4234,1.07332
4235,1.09874
4236,1.09304
4237,1.11391
4238,1.13285
4239,1.22727
4240,1.6537
4241,1.90534
4242,1.97909
4243,1.86027
4244,2.03
4245,1.84289
4246,1.47039
4247,1.1708
4248,0.98422
4249,0.958523
4250,0.947663
4251,0.943742
4252,1.05487
4253,1.23542
4254,1.22885
4255,1.3783
4256,1.37594
4257,1.22504
4258,1.06671
4259,1.07221
4260,1.06055
4261,1.06354
4262,1.05616
4263,1.12509
4264,1.52481
4265,1.78937
4266,1.89871
4267,1.82705
4268,2.00968
4269,1.83373
4270,1.48121
4271,1.1811
4272,0.99387
4273,0.967169
4274,0.955225
4275,0.950445
4276,1.06119
4277,1.24095
4278,1.23217
4279,1.37831
4280,1.37444
4281,1.22221
4282,1.06383
4283,1.07744
4284,1.06513
4285,1.06106
4286,1.05181
4287,1.12376
4288,1.52611
4289,1.78543
4290,1.88498
4291,1.81108
4292,2.00233
4293,1.8354
4294,1.48246
4295,1.18236
4296,0.996055
4297,0.970266
4298,0.960236
4299,0.957976
4300,1.07145
4301,1.25053
4302,1.23795
4303,1.37998
4304,1.37573
4305,1.22368
4306,1.06539
4307,1.07536
4308,1.07443
4309,1.08839
4310,1.08164
4311,1.14718
4312,1.54312
4313,1.80507
4314,1.91593
4315,1.84499
4316,1.96308
4317,1.83017
4318,1.46709
4319,1.1701
4320,0.985104
4321,0.961386
4322,0.952224
4323,0.949519
4324,1.06195
4325,1.24169
4326,1.23162
4327,1.3767
4328,1.37354
4329,1.22186
4330,1.0653
4331,1.08354
4332,1.07653
4333,1.07957
4334,1.0693
4335,1.13763
4336,1.53579
4337,1.79473
4338,1.89966
4339,1.82266
4340,1.94979
4341,1.82644
4342,1.47326
4343,1.1736
4344,0.98641
4345,0.959882
4346,0.947254
4347,0.941741
4348,1.05122
4349,1.22733
4350,1.21429
4351,1.34541
4352,1.23386
4353,1.14295
4354,1.08996
4355,1.27254
4356,1.50358
4357,1.715
4358,1.75985
4359,1.74665
4360,2.0491
4361,2.37524
4362,2.43718
4363,2.26391
4364,2.30545
4365,1.97836
4366,1.52582
4367,1.17825
4368,0.966685
4369,0.92919
4370,0.914683
4371,0.909274
4372,1.02024
4373,1.19989
4374,1.21878
4375,1.41829
4376,1.38344
4377,1.37164
4378,1.47205
4379,1.8122
4380,2.19288
4381,2.55757
4382,2.71326
4383,2.79178
4384,3.17936
4385,3.512
4386,3.51307
4387,3.26304
4388,3.22733
4389,2.82626
4390,2.22864
4391,1.68566
4392,1.27452
4393,1.08672
4394,1.00818
4395,0.963791
4396,1.04943
4397,1.24624
4398,1.32055
4399,1.56521
4400,1.73032
4401,1.7953
4402,1.89963
4403,2.11802
4404,2.24778
4405,2.35657
4406,2.31457
4407,2.27385
4408,2.56662
4409,2.66357
4410,2.6006
4411,2.32383
4412,2.30191
4413,1.98591
4414,1.54717
4415,1.18947
4416,0.975699
4417,0.935323
4418,0.9216
4419,0.919585
4420,1.03236
4421,1.21425
4422,1.21312
4423,1.36099
4424,1.25835
4425,1.13385
4426,1.00207
4427,1.02854
4428,1.04024
4429,1.03398
4430,1.02646
4431,1.09252
4432,1.48688
4433,1.87203
4434,1.97955
4435,1.8941
4436,2.05033
4437,1.84763
4438,1.47645
4439,1.17487
4440,0.988173
4441,0.962628
4442,0.950925
4443,0.945639
4444,1.05536
4445,1.23555
4446,1.23039
4447,1.38025
4448,1.37951
4449,1.23058
4450,1.0743
4451,1.07718
4452,1.05104
4453,1.04759
4454,1.04248
4455,1.11404
4456,1.50955
4457,1.76563
4458,1.8716
4459,1.81496
4460,2.01396
4461,1.84378
4462,1.48783
4463,1.18599
4464,0.997623
4465,0.970727
4466,0.958292
4467,0.952697
4468,1.06222
4469,1.24309
4470,1.23893
4471,1.39333
4472,1.39719
4473,1.24589
4474,1.08971
4475,1.09255
4476,1.06423
4477,1.05047
4478,1.03772
4479,1.10452
4480,1.49058
4481,1.74259
4482,1.85272
4483,1.80948
4484,2.0186
4485,1.85085
4486,1.49499
4487,1.19439
4488,1.00834
4489,0.983902
4490,0.972753
4491,0.967276
4492,1.07592
4493,1.25262
4494,1.24236
4495,1.38923
4496,1.38376
4497,1.22791
4498,1.06905
4499,1.0712
4500,1.04793
4501,1.04968
4502,1.04942
4503,1.12848
4504,1.55171
4505,1.83076
4506,1.92904
4507,1.84081
4508,2.01273
4509,1.82524
4510,1.46445
4511,1.16793
4512,0.984511
4513,0.961695
4514,0.951599
4515,0.946913
4516,1.05694
4517,1.23625
4518,1.2293
4519,1.3681
4520,1.24776
4521,1.09057
4522,0.928458
4523,0.929653
4524,0.922273
4525,0.907584
4526,0.904756
4527,0.980813
4528,1.39452
4529,1.79786
4530,1.91169
4531,1.83634
4532,2.00703
4533,1.82448
4534,1.46923
4535,1.17231
4536,0.987446
4537,0.963778
4538,0.953269
4539,0.948371
4540,1.0582
4541,1.29339
4542,1.22998
4543,1.36892
4544,1.24793
4545,1.08871
4546,0.924985
4547,0.929864
4548,0.930964
4549,0.917818
4550,0.915871
4551,0.995451
4552,1.40155
4553,1.79343
4554,1.90042
4555,1.82537
4556,2.0089
4557,1.82543
4558,1.47034
4559,1.17299
4560,0.987732
4561,0.963646
4562,0.951645
4563,0.94468
4564,1.05227
4565,1.28748
4566,1.22636
4567,1.37765
4568,1.3754
4569,1.22065
4570,1.06376
4571,1.06757
4572,1.05699
4573,1.07711
4574,1.08863
4575,1.17825
4576,1.60949
4577,1.87596
4578,1.96541
4579,1.87152
4580,2.03149
4581,1.83319
4582,1.46296
4583,1.16329
4584,0.977294
4585,0.951054
4586,0.939478
4587,0.935035
4588,1.046
4589,1.28298
4590,1.22233
4591,1.37328
4592,1.37201
4593,1.22258
4594,1.06562
4595,1.07058
4596,1.05508
4597,1.05534
4598,1.05016
4599,1.12378
4600,1.52603
4601,1.78968
4602,1.89386
4603,1.81871
4604,2.00474
4605,1.83323
4606,1.48079
4607,1.18173
4608,0.995892
4609,0.97104
4610,0.958637
4611,0.95167
4612,1.05991
4613,1.29453
4614,1.23172
4615,1.38111
4616,1.37779
4617,1.22628
4618,1.06837
4619,1.07142
4620,1.0538
4621,1.05579
4622,1.05036
4623,1.12007
4624,1.51489
4625,1.7735
4626,1.88176
4627,1.8122
4628,2.00352
4629,1.83093
4630,1.47654
4631,1.17636
4632,0.989979
4633,0.964934
4634,0.954796
4635,0.951472
4636,1.06367
4637,1.29944
4638,1.23423
4639,1.38086
4640,1.3759
4641,1.22345
4642,1.06564
4643,1.07496
4644,1.07315
4645,1.09057
4646,1.09272
4647,1.16901
4648,1.57841
4649,1.82657
4650,1.91095
4651,1.82134
4652,2.00246
4653,1.82615
4654,1.47299
4655,1.17438
4656,0.988936
4657,0.964741
4658,0.953951
4659,0.949017
4660,1.05912
4661,1.29382
4662,1.2272
4663,1.37254
4664,1.37198
4665,1.22125
4666,1.06922
4667,1.09433
4668,1.0902
4669,1.09741
4670,1.09481
4671,1.17141
4672,1.58645
4673,1.84756
4674,1.94305
4675,1.8582
4676,2.02439
4677,1.83399
4678,1.46299
4679,1.16351
4680,0.978462
4681,0.954164
4682,0.943381
4683,0.93874
4684,1.0491
4685,1.28468
4686,1.22144
4687,1.35964
4688,1.23903
4689,1.08215
4690,0.924515
4691,0.951241
4692,0.959234
4693,0.948751
4694,0.943167
4695,1.01541
4696,1.41945
4697,1.81191
4698,1.92132
4699,1.84003
4700,2.0283
4701,1.84789
4702,1.47194
4703,1.15618
4704,0.966656
4705,0.938935
4706,0.925835
4707,0.920017
4708,1.02971
4709,1.26731
4710,1.20838
4711,1.35137
4712,1.23748
4713,1.08795
4714,0.931957
4715,0.93971
4716,0.944401
4717,0.942165
4718,0.952694
4719,1.03957
4720,1.45471
4721,1.85314
4722,1.96228
4723,1.87449
4724,2.04176
4725,1.84881
4726,1.47204
4727,1.16779
4728,0.980558
4729,0.954289
4730,0.942454
4731,0.93742
4732,1.04798
4733,1.28526
4734,1.22516
4735,1.37662
4736,1.37409
4737,1.22194
4738,1.06491
4739,1.08308
4740,1.09389
4741,1.12785
4742,1.13687
4743,1.21569
4744,1.62141
4745,1.86733
4746,1.94603
4747,1.84787
4748,2.01793
4749,1.83247
4750,1.47552
4751,1.17639
4752,0.989059
4753,0.962556
4754,0.951652
4755,0.94856
4756,1.06085
4757,1.29772
4758,1.23467
4759,1.38313
4760,1.37869
4761,1.22592
4762,1.0669
4763,1.07504
4764,1.07183
4765,1.08381
4766,1.08135
4767,1.15111
4768,1.54805
4769,1.80115
4770,1.89473
4771,1.81438
4772,2.00415
4773,1.83567
4774,1.48214
4775,1.18204
4776,0.995122
4777,0.96915
4778,0.957108
4779,0.951586
4780,1.06144
4781,1.29665
4782,1.23206
4783,1.37896
4784,1.37483
4785,1.22206
4786,1.06563
4787,1.10581
4788,1.12742
4789,1.17493
4790,1.19369
4791,1.25056
4792,1.6297
4793,1.85432
4794,1.92694
4795,1.8304
4796,2.01168
4797,1.82812
4798,1.46778
4799,1.16914
4800,0.983789
4801,0.959341
4802,0.948574
4803,0.943851
4804,1.05414
4805,1.28977
4806,1.22701
4807,1.37553
4808,1.37517
4809,1.22594
4810,1.06914
4811,1.07335
4812,1.05377
4813,1.05404
4814,1.04972
4815,1.12132
4816,1.51698
4817,1.77803
4818,1.89126
4819,1.82305
4820,2.01244
4821,1.83493
4822,1.4778
4823,1.17711
4824,0.989474
4825,0.96276
4826,0.950838
4827,0.946227
4828,1.05729
4829,1.29295
4830,1.22798
4831,1.3744
4832,1.37634
4833,1.2272
4834,1.07038
4835,1.07417
4836,1.05744
4837,1.06421
4838,1.06377
4839,1.14461
4840,1.55944
4841,1.83296
4842,1.94604
4843,1.87399
4844,2.03894
4845,1.83927
4846,1.46452
4847,1.16596
4848,0.980638
4849,0.956152
4850,0.945407
4851,0.940827
4852,1.05115
4853,1.28655
4854,1.22229
4855,1.35903
4856,1.23785
4857,1.08214
4858,0.940357
4859,0.973337
4860,0.987525
4861,0.988159
4862,0.98676
4863,1.05846
4864,1.46123
4865,1.84839
4866,1.94823
4867,1.85673
4868,2.02365
4869,1.83467
4870,1.46551
4871,1.16688
4872,0.980904
4873,0.955559
4874,0.944221
4875,0.939439
4876,1.04984
4877,1.28554
4878,1.22205
4879,1.35944
4880,1.23775
4881,1.08319
4882,0.951763
4883,0.98875
4884,1.00092
4885,0.998229
4886,0.995769
4887,1.07358
4888,1.47735
4889,1.84948
4890,1.93089
4891,1.83438
4892,2.00842
4893,1.82804
4894,1.47633
4895,1.17696
4896,0.989293
4897,0.962072
4898,0.948649
4899,0.942115
4900,1.05057
4901,1.28532
4902,1.27903
4903,1.37264
4904,1.36962
4905,1.21821
4906,1.06279
4907,1.09133
4908,1.11879
4909,1.16637
4910,1.21485
4911,1.35406
4912,1.8152
4913,2.03382
4914,2.02011
4915,1.8678
4916,2.02571
4917,1.8361
4918,1.46506
4919,1.16755
4920,0.983164
4921,0.958939
4922,0.946529
4923,0.938481
4924,1.04554
4925,1.28102
4926,1.27614
4927,1.37019
4928,1.36999
4929,1.22053
4930,1.06981
4931,1.10907
4932,1.11971
4933,1.14912
4934,1.15706
4935,1.2446
4936,1.65554
4937,1.90562
4938,1.98999
4939,1.89075
4940,2.04847
4941,1.84887
4942,1.46754
4943,1.15797
4944,0.974041
4945,0.951002
4946,0.940064
4947,0.934805
4948,1.04425
4949,1.28032
4950,1.27523
4951,1.36986
4952,1.3698
4953,1.22077
4954,1.06858
4955,1.11286
4956,1.13754
4957,1.18367
4958,1.22776
4959,1.34865
4960,1.78449
4961,2.02593
4962,2.06715
4963,1.92478
4964,2.11927
4965,1.85422
4966,1.46836
4967,1.15653
4968,0.971245
4969,0.946786
4970,0.935187
4971,0.929492
4972,1.03873
4973,1.27492
4974,1.27034
4975,1.36507
4976,1.3673
4977,1.21951
4978,1.07684
4979,1.12819
4980,1.1523
4981,1.20335
4982,1.24288
4983,1.35063
4984,1.78435
4985,2.02488
4986,2.07207
4987,1.9419
4988,2.13438
4989,1.867
4990,1.47915
4991,1.1556
4992,0.966118
4993,0.942195
4994,0.932129
4995,0.928904
4996,1.04093
4997,1.27687
4998,1.26801
4999,1.35805
5000,1.37259
5001,1.2656
5002,1.15915
5003,1.2009
5004,1.19462
5005,1.19934
5006,1.20017
5007,1.28302
5008,1.69423
5009,1.94887
5010,2.03431
5011,1.93445
5012,2.13546
5013,1.86403
5014,1.47597
5015,1.15546
5016,0.969246
5017,0.945705
5018,0.936118
5019,0.932793
5020,1.04465
5021,1.28105
5022,1.27293
5023,1.35328
5024,1.23242
5025,1.10517
5026,0.997325
5027,1.04144
5028,1.05707
5029,1.05616
5030,1.05017
5031,1.11229
5032,1.50209
5033,1.88687
5034,1.98807
5035,1.89536
5036,2.10876
5037,1.85283
5038,1.47258
5039,1.15823
5040,0.971581
5041,0.945814
5042,0.934876
5043,0.93105
5044,1.0426
5045,1.27918
5046,1.27253
5047,1.35414
5048,1.23557
5049,1.0852
5050,0.943342
5051,0.964093
5052,0.964698
5053,0.948821
5054,0.943681
5055,1.01665
5056,1.41504
5057,1.80041
5058,1.90171
5059,1.82608
5060,2.07663
5061,1.84448
5062,1.47857
5063,1.17601
5064,0.987737
5065,0.960495
5066,0.94764
5067,0.941563
5068,1.0522
5069,1.28908
5070,1.28391
5071,1.38078
5072,1.3833
5073,1.23174
5074,1.07616
5075,1.08067
5076,1.05367
5077,1.04322
5078,1.04015
5079,1.11835
5080,1.52859
5081,1.79874
5082,1.89604
5083,1.81639
5084,2.06598
5085,1.84025
5086,1.48495
5087,1.18315
5088,0.99469
5089,0.967576
5090,0.955507
5091,0.950843
5092,1.06261
5093,1.30406
5094,1.29694
5095,1.38014
5096,1.37334
5097,1.22089
5098,1.07059
5099,1.11943
5100,1.1634
5101,1.23933
5102,1.30419
5103,1.32297
5104,1.68965
5105,2.01014
5106,2.03125
5107,1.86757
5108,2.0733
5109,1.82572
5110,1.46517
5111,1.16661
5112,0.984172
5113,0.961499
5114,0.949255
5115,0.943833
5116,1.05391
5117,1.28847
5118,1.28228
5119,1.37454
5120,1.37349
5121,1.22369
5122,1.06948
5123,1.0734
5124,1.05544
5125,1.06477
5126,1.05723
5127,1.12294
5128,1.50888
5129,1.75679
5130,1.86008
5131,1.80333
5132,2.06545
5133,1.84212
5134,1.48325
5135,1.17866
5136,0.989338
5137,0.960893
5138,0.947233
5139,0.940832
5140,1.05201
5141,1.28801
5142,1.2839
5143,1.38147
5144,1.38657
5145,1.23838
5146,1.08091
5147,1.08238
5148,1.0507
5149,1.0494
5150,1.05425
5151,1.12749
5152,1.52067
5153,1.77061
5154,1.86278
5155,1.80024
5156,2.05864
5157,1.83602
5158,1.48035
5159,1.17955
5160,0.992475
5161,0.964914
5162,0.951445
5163,0.944819
5164,1.05381
5165,1.2902
5166,1.28513
5167,1.3802
5168,1.37972
5169,1.22581
5170,1.0695
5171,1.07193
5172,1.06664
5173,1.07888
5174,1.07682
5175,1.15465
5176,1.54483
5177,1.78497
5178,1.88148
5179,1.80606
5180,2.05587
5181,1.83467
5182,1.48095
5183,1.18147
5184,0.995578
5185,0.96905
5186,0.956477
5187,0.950786
5188,1.06029
5189,1.29651
5190,1.34575
5191,1.37179
5192,1.25543
5193,1.09947
5194,0.934569
5195,0.931852
5196,0.937272
5197,0.930555
5198,0.933833
5199,1.00161
5200,1.38351
5201,1.75857
5202,1.86503
5203,1.7999
5204,2.06153
5205,1.84151
5206,1.48769
5207,1.18653
5208,0.999161
5209,0.974075
5210,0.963074
5211,0.955414
5212,1.06363
5213,1.29964
5214,1.34999
5215,1.37485
5216,1.25445
5217,1.09402
5218,0.927273
5219,0.93237
5220,0.946343
5221,0.954291
5222,0.966524
5223,1.03411
5224,1.41385
5225,1.78921
5226,1.88129
5227,1.80329
5228,2.11144
5229,1.83388
5230,1.48182
5231,1.18225
5232,0.995353
5233,0.970915
5234,0.960209
5235,0.957133
5236,1.06647
5237,1.3019
5238,1.35289
5239,1.38794
5240,1.38281
5241,1.22417
5242,1.06328
5243,1.06802
5244,1.0635
5245,1.07913
5246,1.1069
5247,1.18583
5248,1.58745
5249,1.87126
5250,1.95711
5251,1.84292
5252,2.12628
5253,1.82995
5254,1.46241
5255,1.16062
5256,0.974588
5257,0.947915
5258,0.935546
5259,0.932179
5260,1.04366
5261,1.28087
5262,1.33131
5263,1.36863
5264,1.36888
5265,1.22099
5266,1.06712
5267,1.07335
5268,1.04695
5269,1.05545
5270,1.06263
5271,1.131
5272,1.52104
5273,1.76203
5274,1.86506
5275,1.81376
5276,2.12394
5277,1.836
5278,1.47517
5279,1.17253
5280,0.982791
5281,0.954128
5282,0.940209
5283,0.935189
5284,1.04383
5285,1.27733
5286,1.32927
5287,1.3628
5288,1.35969
5289,1.21468
5290,1.0823
5291,1.14995
5292,1.21915
5293,1.23523
5294,1.29005
5295,1.42489
5296,1.75964
5297,1.95563
5298,2.00462
5299,1.87932
5300,2.14257
5301,1.83764
5302,1.4639
5303,1.16053
5304,0.975797
5305,0.951041
5306,0.939642
5307,0.936761
5308,1.0503
5309,1.29071
5310,1.34226
5311,1.37482
5312,1.37022
5313,1.22027
5314,1.08771
5315,1.17975
5316,1.28899
5317,1.4034
5318,1.35159
5319,1.37496
5320,1.76922
5321,2.02501
5322,2.02943
5323,1.86759
5324,2.13628
5325,1.83468
5326,1.46588
5327,1.16698
5328,0.98253
5329,0.958151
5330,0.946779
5331,0.942249
5332,1.05269
5333,1.28976
5334,1.34135
5335,1.37843
5336,1.3762
5337,1.22553
5338,1.0675
5339,1.08933
5340,1.08899
5341,1.09983
5342,1.1048
5343,1.18694
5344,1.58063
5345,1.83421
5346,1.92913
5347,1.83899
5348,2.12518
5349,1.83355
5350,1.4731
5351,1.17268
5352,0.986496
5353,0.960915
5354,0.948535
5355,0.943208
5356,1.05512
5357,1.2935
5358,1.34277
5359,1.36615
5360,1.24732
5361,1.09729
5362,0.93901
5363,0.938099
5364,0.933565
5365,0.922266
5366,0.935973
5367,1.03323
5368,1.45433
5369,1.8573
5370,1.95554
