i,v
4455,2.69772
4456,2.23018
4457,1.57622
4458,0.817228
4459,0.311916
4460,0
4461,0
4462,0
4463,0
4464,0
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0.0401384
4471,0.435932
4472,1.24117
4473,2.00984
4474,2.74685
4475,3.32082
4476,3.57399
4477,3.63655
4478,3.4507
4479,3.01822
4480,2.4232
4481,1.63097
4482,0.827675
4483,0.315137
4484,0
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,0
4494,0.109772
4495,0.408876
4496,1.23535
4497,2.05409
4498,2.70309
4499,3.13338
4500,3.39898
4501,3.46303
4502,3.34643
4503,2.96045
4504,2.30277
4505,1.63546
4506,0.824097
4507,0.301188
4508,0
4509,0
4510,0
4511,0
4512,0
4513,0
4514,0
4515,0
4516,0
4517,0
4518,0.11739
4519,0.390427
4520,1.18997
4521,1.947
4522,2.68571
4523,3.0242
4524,3.28505
4525,3.34572
4526,3.19845
4527,2.79511
4528,2.28081
4529,1.57855
4530,0.833856
4531,0.31023
4532,0
4533,0
4534,0
4535,0
4536,0
4537,0
4538,0
4539,0
4540,0
4541,0
4542,0.0521865
4543,0.452218
4544,1.20836
4545,2.02244
4546,2.70539
4547,3.19427
4548,3.45639
4549,3.41866
4550,3.18978
4551,2.79581
4552,2.28237
4553,1.57177
4554,0.804459
4555,0.326614
4556,0
4557,0
4558,0
4559,0
4560,0
4561,0
4562,0
4563,0
4564,0
4565,0
4566,0.0666789
4567,0.429006
4568,1.20419
4569,2.0611
4570,2.71539
4571,3.11711
4572,3.40392
4573,3.46355
4574,3.22847
4575,2.78366
4576,2.28644
4577,1.56417
4578,0.801626
4579,0.317474
4580,0
4581,0
4582,0
4583,0
4584,0
4585,0
4586,0
4587,0
4588,0
4589,0
4590,0.0990162
4591,0.388404
4592,1.2182
4593,1.96026
4594,2.52844
4595,2.86146
4596,3.05406
4597,3.12998
4598,3.0621
4599,2.73321
4600,2.20983
4601,1.58002
4602,0.798039
4603,0.308488
4604,0
4605,0
4606,0
4607,0
4608,0
4609,0
4610,0
4611,0
4612,0
4613,0
4614,0.0378346
4615,0.410365
4616,1.04932
4617,1.91439
4618,2.53124
4619,2.918
4620,3.19457
4621,3.39077
4622,3.19599
4623,2.71141
4624,2.20619
4625,1.51316
4626,0.786136
4627,0.304789
4628,0
4629,0
4630,0
4631,0
4632,0
4633,0
4634,0
4635,0
4636,0
4637,0
4638,0.080525
4639,0.407823
4640,1.17787
4641,1.96344
4642,2.54737
4643,3.02944
4644,3.28551
4645,3.44632
4646,3.28628
4647,2.8489
4648,2.29581
4649,1.56532
4650,0.803878
4651,0.295953
4652,0
4653,0
4654,0
4655,0
4656,0
4657,0
4658,0
4659,0
4660,0
4661,0
4662,0.0683131
4663,0.420306
4664,1.19604
4665,1.64391
4666,2.60143
4667,2.95325
4668,3.17883
4669,3.23161
4670,3.1116
4671,2.76184
4672,2.2778
4673,1.63149
4674,0.852834
4675,0.321871
4676,0
4677,0
4678,0
4679,0
4680,0
4681,0
4682,0
4683,0
4684,0
4685,0
4686,0.0966516
4687,0.388877
4688,1.14169
4689,1.9826
4690,2.72979
4691,3.19299
4692,3.54887
4693,3.65862
4694,3.26757
4695,2.93236
4696,2.35847
4697,1.62903
4698,0.825909
4699,0.304714
4700,0
4701,0
4702,0
4703,0
4704,0
4705,0
4706,0
4707,0
4708,0
4709,0
4710,0.0718156
4711,0.398172
4712,1.1025
4713,1.9464
4714,2.69551
4715,3.16461
4716,3.47051
4717,3.56244
4718,3.40559
4719,2.9968
4720,2.4016
4721,1.68137
4722,0.87251
4723,0.309532
4724,0
4725,0
4726,0
4727,0
4728,0
4729,0
4730,0
4731,0
4732,0
4733,0
4734,0.0441794
4735,0.41583
4736,1.17771
4737,1.94978
4738,2.63849
4739,3.11872
4740,3.49511
4741,3.55949
4742,3.48587
4743,3.08334
4744,2.49935
4745,1.69337
4746,0.837517
4747,0.313742
4748,0
4749,0
4750,0
4751,0
4752,0
4753,0
4754,0
4755,0
4756,0
4757,0
4758,0.0373523
4759,0.34614
4760,1.19801
4761,1.96766
4762,2.67054
4763,3.10934
4764,3.3812
4765,3.40635
4766,3.40602
4767,2.94752
4768,2.38506
4769,1.6377
4770,0.85798
4771,0.323936
4772,0
4773,0
4774,0
4775,0
4776,0
4777,0
4778,0
4779,0
4780,0
4781,0
4782,0.044156
4783,0.345812
4784,1.09023
4785,1.9669
4786,2.64241
4787,3.1763
4788,3.48831
4789,3.62139
4790,3.42156
4791,3.00873
4792,2.39452
4793,1.67499
4794,0.807147
4795,0.294422
4796,0
4797,0
4798,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,0
4805,0
4806,0.0602919
4807,0.224727
4808,0.542056
4809,0.659395
4810,1.57513
4811,3.28554
4812,3.50736
4813,3.52307
4814,3.33431
4815,3.01735
4816,2.44604
4817,1.64937
4818,0.827736
4819,0.301225
4820,0
4821,0
4822,0
4823,0
4824,0
4825,0
4826,0
4827,0
4828,0
4829,0
4830,0.0161827
4831,0.286644
4832,0.885059
4833,2.04019
4834,2.72623
4835,3.21116
4836,3.51683
4837,3.58395
4838,3.4769
4839,3.05102
4840,2.45488
4841,1.6927
4842,0.821892
4843,0.300991
4844,0
4845,0
4846,0
4847,0
4848,0
4849,0
4850,0
4851,0
4852,0
4853,0
4854,0.00880779
4855,0.208891
4856,0.619168
4857,1.91738
4858,2.64676
4859,3.14718
4860,3.39281
4861,3.56909
4862,3.36988
4863,2.98439
4864,2.3736
4865,1.66818
4866,0.818099
4867,0.304264
4868,0
4869,0
4870,0
4871,0
4872,0
4873,0
4874,0
4875,0
4876,0
4877,0
4878,0
4879,0.136467
4880,0.282449
4881,0.694879
4882,1.08236
4883,1.94817
4884,3.46085
4885,3.45822
4886,3.37451
4887,3.10237
4888,2.47971
4889,1.66973
4890,0.833214
4891,0.306952
4892,0
4893,0
4894,0
4895,0
4896,0
4897,0
4898,0
4899,0
4900,0
4901,0
4902,0.0126896
4903,0.376604
4904,0.764615
4905,0.974523
4906,2.54841
4907,3.14741
4908,3.54804
4909,3.5928
4910,3.42658
4911,3.0416
4912,2.33366
4913,1.64377
4914,0.820314
4915,0.288962
4916,0
4917,0
4918,0
4919,0
4920,0
4921,0
4922,0
4923,0
4924,0
4925,0
4926,0.00915898
4927,0.292067
4928,1.06766
4929,2.00306
4930,2.6817
4931,3.10734
4932,3.40832
4933,3.5252
4934,1.35832
4935,1.197
4936,0.980179
4937,0.74059
4938,0.470053
4939,0.183086
4940,0
4941,0
4942,0
4943,0
4944,0
4945,0
4946,0
4947,0
4948,0
4949,0
4950,0.00881247
4951,0.269946
4952,1.04311
4953,1.99881
4954,2.74392
4955,3.0736
4956,3.41427
4957,3.55975
4958,3.36414
4959,2.97518
4960,2.40007
4961,1.6211
4962,0.815748
4963,0.291345
4964,0
4965,0
4966,0
4967,0
4968,0
4969,0
4970,0
4971,0
4972,0
4973,0
4974,0.0125819
4975,0.189005
4976,0.652039
4977,1.3851
4978,2.58351
4979,3.10777
4980,3.43025
4981,3.53322
4982,2.27062
4983,1.75104
4984,2.29739
4985,1.56535
4986,0.824898
4987,0.292352
4988,0
4989,0
4990,0
4991,0
4992,0
4993,0
4994,0
4995,0
4996,0
4997,0
4998,0.000950548
4999,0.173402
5000,0.487837
5001,1.89758
5002,2.68095
5003,3.19242
5004,3.52939
5005,3.68471
5006,3.50184
5007,3.06634
5008,2.38414
5009,1.62506
5010,0.848713
5011,0.286991
5012,0
5013,0
5014,0
5015,0
5016,0
5017,0
5018,0
5019,0
5020,0
5021,0
5022,0.00900446
5023,0.330566
5024,1.19635
5025,2.05134
5026,2.7421
5027,3.26687
5028,3.43135
5029,3.44876
5030,3.38946
5031,2.99228
5032,2.41774
5033,1.63287
5034,0.814582
5035,0
5036,0
5037,0
5038,0
5039,0
5040,0
5041,0
5042,0
5043,0
5044,0
5045,0
5046,0.0408408
5047,0.345719
5048,1.13554
5049,2.03451
5050,2.81172
5051,3.18627
5052,3.5203
5053,3.60474
5054,3.54028
5055,3.05633
5056,2.39285
5057,1.67149
5058,0.846166
5059,0
5060,0
5061,0
5062,0
5063,0
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0
5070,0.0429058
5071,0.324802
5072,1.18151
5073,2.02711
5074,2.68292
5075,3.11861
5076,3.49367
5077,3.58898
5078,3.42594
5079,3.07686
5080,2.55086
5081,1.64682
5082,0.829393
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,0
5090,0
5091,0
5092,0
5093,0
5094,0.0464223
5095,0.332261
5096,1.15497
5097,2.05522
5098,2.78638
5099,3.29392
5100,3.60618
5101,3.72293
5102,3.55949
5103,3.15842
5104,2.49577
5105,1.61096
5106,0.669518
5107,0.103984
5108,0
5109,0
5110,0
5111,0
5112,0
5113,0
5114,0
5115,0
5116,0
5117,0
5118,0.0209167
5119,0.223931
5120,0.507176
5121,1.81844
5122,2.76649
5123,3.18184
5124,3.45579
5125,3.6201
5126,3.45534
5127,3.10198
5128,2.49399
5129,1.59785
5130,0.663338
5131,0.0648527
5132,0
5133,0
5134,0
5135,0
5136,0
5137,0
5138,0
5139,0
5140,0
5141,0
5142,0.0167915
5143,0.227364
5144,0.504456
5145,0.774083
5146,2.45989
5147,3.2934
5148,3.64464
5149,3.71915
5150,3.51996
5151,3.12289
5152,2.49314
5153,1.62355
5154,0.663581
5155,0.0624927
5156,0
5157,0
5158,0
5159,0
5160,0
5161,0
5162,0
5163,0
5164,0
5165,0
5166,0.0166557
5167,0.447455
5168,0.50107
5169,1.94076
5170,2.72273
5171,3.17086
5172,3.50388
5173,3.62451
5174,3.46999
5175,3.0999
5176,2.45441
5177,1.61019
5178,0.661221
5179,0.129143
5180,0
5181,0
5182,0
5183,0
5184,0
5185,0
5186,0
5187,0
5188,0
5189,0
5190,0.0204672
5191,0.192296
5192,0.467272
5193,0.743764
5194,0.969981
5195,1.12691
5196,1.2299
5197,1.24859
5198,1.18645
5199,1.03914
5200,0.845721
5201,0.593343
5202,0.310338
5203,0.0951672
5204,0
5205,0
5206,0
5207,0
5208,0
5209,0
5210,0
5211,0
5212,0
5213,0
5214,0.0205515
5215,0.242114
5216,0.434298
5217,0.700048
5218,0.934815
5219,1.91592
5220,2.32998
5221,2.02112
5222,1.89711
5223,1.85002
5224,1.61381
5225,1.13001
5226,0.328108
5227,0.120294
5228,0
5229,0
5230,0
5231,0
5232,0
5233,0
5234,0
5235,0
5236,0
5237,0
5238,0.00120809
5239,0.327054
5240,0.878658
5241,1.42248
5242,2.36886
5243,2.40582
5244,3.36711
5245,3.58597
5246,3.42107
5247,2.57118
5248,2.32394
5249,1.28214
5250,0.504544
5251,0.0991473
5252,0
5253,0
5254,0
5255,0
5256,0
5257,0
5258,0
5259,0
5260,0
5261,0
5262,0.00110975
5263,0.116515
5264,0.307453
5265,0.747215
5266,1.84537
5267,2.55196
5268,3.32985
5269,2.76082
5270,2.62649
5271,2.15848
5272,2.23364
5273,1.37137
5274,0.597909
5275,0.0759174
5276,0
5277,0
5278,0
5279,0
5280,0
5281,0
5282,0
5283,0
5284,0
5285,0
5286,0.0168008
5287,0.255295
5288,0.486732
5289,0.697904
5290,2.55178
5291,2.4763
5292,3.25981
5293,2.90291
5294,2.24996
5295,1.87516
5296,1.954
5297,1.28867
5298,0.619275
5299,0.117699
5300,0
5301,0
5302,0
5303,0
5304,0
5305,0
5306,0
5307,0
5308,0
5309,0
5310,0.0127083
5311,0.190035
5312,0.419253
5313,0.690641
5314,0.915865
5315,1.07401
5316,1.16974
5317,1.19367
5318,0.989858
5319,1.43141
5320,1.27327
5321,1.25583
5322,0.428636
5323,0.0913182
5324,0
5325,0
5326,0
5327,0
5328,0
5329,0
5330,0
5331,0
5332,0
5333,0
5334,0.00837232
5335,0.178979
5336,0.421641
5337,0.697941
5338,0.926799
5339,1.08745
5340,1.18571
5341,1.18732
5342,1.13398
5343,0.997355
5344,0.786871
5345,0.532574
5346,0.259476
5347,0.0872585
5348,0
5349,0
5350,0
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0
5358,0.0045233
5359,0.187871
5360,0.466368
5361,0.734521
5362,1.62525
5363,2.83235
5364,3.32796
5365,3.35059
5366,3.20002
5367,2.84707
5368,2.16099
5369,1.44364
5370,0.538708
5371,0.0634667
5372,0
5373,0
5374,0
5375,0
5376,0
5377,0
5378,0
5379,0
5380,0
5381,0
5382,0.00846597
5383,0.277279
5384,0.718221
5385,0.670226
5386,2.58972
5387,1.44141
5388,3.03079
5389,3.45219
5390,3.23442
5391,2.77111
5392,2.15401
5393,1.35492
5394,0.534218
5395,0.0920721
5396,0
5397,0
5398,0
5399,0
5400,0
5401,0
5402,0
5403,0
5404,0
5405,0
5406,0.00786661
5407,0.278656
5408,1.09361
5409,1.96383
5410,2.72601
5411,3.18469
5412,3.46033
5413,3.57215
5414,3.41025
5415,2.96724
5416,2.31825
5417,1.4601
5418,0.568699
5419,0.079523
5420,0
5421,0
5422,0
5423,0
5424,0
5425,0
5426,0
5427,0
5428,0
5429,0
5430,0.0161921
5431,0.264482
5432,1.12886
5433,2.0534
5434,2.75937
5435,3.27446
5436,3.50798
5437,3.53325
5438,3.3542
5439,2.95806
5440,2.34397
5441,1.52312
5442,0.576992
5443,0.0515122
5444,0
5445,0
5446,0
5447,0
5448,0
5449,0
5450,0
5451,0
5452,0
5453,0
5454,0.00352593
5455,0.315156
5456,1.03338
5457,1.99153
5458,2.6992
5459,3.23469
5460,3.55998
5461,3.62795
5462,3.43051
5463,2.99346
5464,2.32641
5465,1.45675
5466,0.543625
5467,0.0685565
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,0
5476,0
5477,0
5478,0.00986604
5479,0.241065
5480,0.857334
5481,1.33178
5482,2.09967
5483,2.63067
5484,3.13354
5485,3.10983
5486,2.33114
5487,2.92073
5488,2.2023
5489,1.34143
5490,0.543873
5491,0.0439078
5492,0
5493,0
5494,0
5495,0
5496,0
5497,0
5498,0
5499,0
5500,0
5501,0
5502,0.000632138
5503,0.277822
5504,0.817589
5505,1.68435
5506,2.74618
5507,3.16134
5508,3.43972
5509,3.55269
5510,3.3853
5511,2.90028
5512,2.26602
5513,1.43139
5514,0.524417
5515,0.0605541
5516,0
5517,0
5518,0
5519,0
5520,0
5521,0
5522,0
5523,0
5524,0
5525,0
5526,0
5527,0.11334
5528,0.391059
5529,1.08642
5530,0.659507
5531,1.08418
5532,2.93306
5533,1.21293
5534,1.14555
5535,0.981818
5536,0.77871
5537,0.632021
5538,0.238073
5539,0.0583534
5540,0
5541,0
5542,0
5543,0
5544,0
5545,0
5546,0
5547,0
5548,0
5549,0
5550,0
5551,0.225327
5552,0.457513
5553,0.663647
5554,0.916403
5555,1.09177
5556,1.19045
5557,1.20359
5558,1.13495
5559,1.4151
5560,1.47808
5561,1.20427
5562,0.344169
5563,0.0674796
5564,0
5565,0
5566,0
5567,0
5568,0
5569,0
5570,0
5571,0
5572,0
5573,0
5574,0
5575,0.263681
5576,1.06608
5577,1.96788
5578,2.69358
5579,3.1729
5580,3.46733
5581,3.42883
5582,3.36858
5583,2.94235
5584,2.28534
5585,1.40523
5586,0.492126
5587,0.0473214
5588,0
5589,0
5590,0
5591,0
5592,0
5593,0
5594,0
5595,0
5596,0
5597,0
5598,0
5599,0.263072
5600,1.0226
5601,1.97894
5602,2.71061
5603,3.20175
5604,3.35967
5605,3.48266
5606,3.27245
5607,2.85527
5608,2.20921
5609,1.35492
5610,0.479727
5611,0.0478411
5612,0
5613,0
5614,0
5615,0
5616,0
5617,0
5618,0
5619,0
5620,0
5621,0
5622,0
5623,0.244235
5624,0.392759
5625,0.677006
5626,0.913772
5627,1.0826
5628,2.03071
5629,1.17243
5630,1.59782
5631,2.21297
5632,2.28452
5633,1.23179
5634,0.489715
5635,0.069376
5636,0
5637,0
5638,0
5639,0
5640,0
5641,0
5642,0
5643,0
5644,0
5645,0
5646,0
5647,0.273294
5648,1.05237
5649,1.36451
5650,2.06578
5651,2.92333
5652,3.16555
5653,3.35798
5654,3.50901
5655,2.77063
5656,1.96968
5657,1.43248
5658,0.489551
5659,0.0294342
5660,0
5661,0
5662,0
5663,0
5664,0
5665,0
5666,0
5667,0
5668,0
5669,0
5670,0
5671,0.254363
5672,0.950675
5673,1.84228
5674,2.40828
5675,3.23947
5676,3.59013
5677,3.66679
5678,3.28603
5679,2.94161
5680,2.22871
5681,1.32264
5682,0.444093
5683,0.0366546
5684,0
5685,0
5686,0
5687,0
5688,0
5689,0
5690,0
5691,0
5692,0
5693,0
5694,0
5695,0.291275
5696,0.732456
5697,2.0621
5698,2.7818
5699,3.29687
5700,3.46863
5701,3.66669
5702,2.97984
5703,2.83771
5704,2.33344
5705,1.42641
5706,0.469922
5707,0.0150589
5708,0
5709,0
5710,0
5711,0
5712,0
5713,0
5714,0
5715,0
5716,0
5717,0
5718,0
5719,0.236939
5720,1.01404
5721,1.8059
5722,2.67296
5723,3.21023
5724,3.51359
5725,3.56091
5726,3.36841
5727,2.91757
5728,2.214
5729,1.32913
5730,0.431905
5731,0.0263812
5732,0
5733,0
5734,0
5735,0
5736,0
5737,0
5738,0
5739,0
5740,0
5741,0
5742,0
5743,0.246
5744,0.99226
5745,1.80799
5746,2.58041
5747,3.15671
5748,3.4396
5749,3.48428
5750,3.24571
5751,2.80999
5752,2.11157
5753,1.24679
5754,0.409349
5755,0.0221014
5756,0
5757,0
5758,0
5759,0
5760,0
5761,0
5762,0
5763,0
5764,0
5765,0
5766,0
5767,0.236771
5768,1.09346
5769,2.00876
5770,2.74606
5771,3.18439
5772,3.42301
5773,3.47876
5774,3.25111
5775,2.81446
5776,2.22786
5777,1.33993
5778,0.430837
5779,0.00727193
5780,0
5781,0
5782,0
5783,0
5784,0
5785,0
5786,0
5787,0
5788,0
5789,0
5790,0
5791,0.238124
5792,0.966637
5793,1.88089
5794,2.56127
5795,3.07718
5796,3.35642
5797,3.35274
5798,3.27256
5799,2.79294
5800,2.12141
5801,1.25285
5802,0.394276
5803,0.0146562
5804,0
5805,0
5806,0
5807,0
5808,0
5809,0
5810,0
5811,0
5812,0
5813,0
5814,0
5815,0.0553051
5816,0.65822
5817,1.76463
5818,2.73308
5819,3.14375
5820,3.49362
5821,3.50478
5822,3.367
5823,2.95684
5824,2.25327
5825,1.34058
5826,0.415563
5827,0.00283291
5828,0
5829,0
5830,0
5831,0
5832,0
5833,0
5834,0
5835,0
5836,0
5837,0
5838,0
5839,0.138813
5840,0.559096
5841,1.95208
5842,1.92538
5843,2.31854
5844,3.52807
5845,3.60548
5846,2.85686
5847,1.75846
5848,2.21558
5849,1.06501
5850,0.388896
5851,0.00544575
5852,0
5853,0
5854,0
5855,0
5856,0
5857,0
5858,0
5859,0
5860,0
5861,0
5862,0
5863,0.22985
5864,1.04122
5865,1.96553
5866,2.65735
5867,3.21198
5868,3.55785
5869,3.55212
5870,3.35432
5871,2.90521
5872,2.22558
5873,1.31049
5874,0.390362
5875,0
5876,0
5877,0
5878,0
5879,0
5880,0
5881,0
5882,0
5883,0
5884,0
5885,0
5886,0
5887,0.182196
5888,1.1066
5889,2.00441
5890,2.71769
5891,3.22325
5892,3.43865
5893,3.55123
5894,3.31091
5895,2.90185
5896,2.23561
5897,1.34152
5898,0.39016
5899,0
5900,0
5901,0
5902,0
5903,0
5904,0
5905,0
5906,0
5907,0
5908,0
5909,0
5910,0
5911,0.223079
5912,1.01557
5913,1.62564
5914,2.3665
5915,3.07981
5916,3.32397
5917,3.11953
5918,3.01771
5919,2.86034
5920,1.64605
5921,1.21054
5922,0.34842
5923,0
5924,0
5925,0
5926,0
5927,0
5928,0
5929,0
5930,0
5931,0
5932,0
5933,0
5934,0
5935,0.231171
5936,0.83283
5937,1.97322
5938,2.18461
5939,2.89171
5940,3.48758
5941,2.98031
5942,3.11818
5943,2.94172
5944,2.21008
5945,1.27408
5946,0.36178
5947,0
5948,0
5949,0
5950,0
5951,0
5952,0
5953,0
5954,0
5955,0
5956,0
5957,0
5958,0
5959,0.252673
5960,1.04736
5961,1.9621
5962,2.77776
5963,3.21
5964,3.54827
5965,3.62244
5966,3.45828
5967,2.95762
5968,2.23871
5969,1.31783
5970,0.364622
5971,0
5972,0
5973,0
5974,0
5975,0
5976,0
5977,0
5978,0
5979,0
5980,0
5981,0
5982,0
5983,0.158451
5984,0.834778
5985,0.78984
5986,1.03257
5987,2.10117
5988,2.03694
5989,1.24143
5990,1.13278
5991,2.38582
5992,1.10406
5993,0.861731
5994,0.334645
5995,0
5996,0
5997,0
5998,0
5999,0
6000,0
6001,0
6002,0
6003,0
6004,0
6005,0
6006,0
6007,0.213869
6008,0.946863
6009,1.63617
6010,2.56214
6011,2.96001
6012,3.25535
6013,3.31321
6014,3.06332
6015,2.47225
6016,2.03471
6017,1.01896
6018,0.269984
6019,0
6020,0
6021,0
6022,0
6023,0
6024,0
6025,0
6026,0
6027,0
6028,0
6029,0
6030,0
6031,0.194961
6032,0.911173
6033,1.85046
6034,1.85379
6035,2.34049
6036,3.15921
6037,3.05596
6038,3.23373
6039,2.73649
6040,2.09067
6041,1.11156
6042,0.297999
6043,0
6044,0
6045,0
6046,0
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,0
6055,0.12012
6056,0.225346
6057,1.16452
6058,2.78271
6059,1.35476
6060,3.51914
6061,3.32294
6062,1.98921
6063,2.21752
6064,1.78682
6065,1.0937
6066,0.308273
6067,0
6068,0
6069,0
6070,0
6071,0
6072,0
6073,0
6074,0
6075,0
6076,0
6077,0
6078,0
6079,0.0905128
6080,0.668048
6081,0.625976
6082,2.02359
6083,3.16107
6084,3.40658
6085,3.10687
6086,2.96028
6087,2.76205
6088,2.06268
6089,1.13222
6090,0.281311
6091,0
6092,0
6093,0
6094,0
6095,0
6096,0
6097,0
6098,0
6099,0
6100,0
6101,0
6102,0
6103,0.1935
6104,0.84212
6105,1.54517
6106,2.4675
6107,3.09453
6108,3.33697
6109,3.48595
6110,3.23915
6111,2.73927
6112,1.98364
6113,1.04952
6114,0.256381
6115,0
6116,0
6117,0
6118,0
6119,0
6120,0
6121,0
6122,0
6123,0
6124,0
6125,0
6126,0
6127,0.167816
6128,0.242231
6129,0.865603
6130,1.85245
6131,2.79582
6132,3.30338
6133,3.34446
6134,2.88572
6135,1.54656
6136,1.60187
6137,1.03631
6138,0.244455
6139,0
6140,0
6141,0
6142,0
6143,0
6144,0
6145,0
6146,0
6147,0
6148,0
6149,0
6150,0
6151,0.172382
6152,0.673737
6153,1.38197
6154,1.89215
6155,2.22851
6156,1.27514
6157,1.06894
6158,1.20327
6159,2.37377
6160,1.04465
6161,0.256564
6162,0.116477
6163,0
6164,0
6165,0
6166,0
6167,0
6168,0
6169,0
6170,0
6171,0
6172,0
6173,0
6174,0
6175,0.15419
6176,0.478528
6177,1.67879
6178,2.73393
6179,3.29395
6180,2.16625
6181,3.60327
6182,2.49624
6183,2.89156
6184,2.12145
6185,1.15954
6186,0.262951
6187,0
6188,0
6189,0
6190,0
6191,0
6192,0
6193,0
6194,0
6195,0
6196,0
6197,0
6198,0
6199,0.196707
6200,1.04995
6201,1.977
6202,2.71455
6203,3.18656
6204,3.38968
6205,3.38111
6206,3.15386
6207,2.76585
6208,2.03377
6209,1.09683
6210,0.245551
6211,0
6212,0
6213,0
6214,0
6215,0
6216,0
6217,0
6218,0
6219,0
6220,0
6221,0
6222,0
6223,0.182955
6224,0.901981
6225,1.81156
6226,1.80848
6227,2.91916
6228,3.5561
6229,3.55839
6230,1.3117
6231,2.84387
6232,2.07761
6233,0.514696
6234,0.107183
6235,0
6236,0
6237,0
6238,0
6239,0
6240,0
6241,0
6242,0
6243,0
6244,0
6245,0
6246,0
6247,0.162839
6248,0.894677
6249,1.45635
6250,2.5646
6251,3.07003
6252,3.35003
6253,3.34094
6254,3.18105
6255,2.67216
6256,1.89357
6257,0.951869
6258,0.19637
6259,0
6260,0
6261,0
6262,0
6263,0
6264,0
6265,0
6266,0
6267,0
6268,0
6269,0
6270,0
6271,0.178357
6272,0.986369
6273,1.90739
6274,2.64893
6275,3.10927
6276,3.14222
6277,3.02692
6278,3.2027
6279,2.05738
6280,1.91143
6281,0.986894
6282,0.193504
6283,0
6284,0
6285,0
6286,0
6287,0
6288,0
6289,0
6290,0
6291,0
6292,0
6293,0
6294,0
6295,0.193397
6296,1.03521
6297,1.90297
6298,2.63751
6299,3.03686
6300,3.26423
6301,3.36394
6302,3.11761
6303,2.66403
6304,1.96498
6305,1.06597
6306,0.20729
6307,0
6308,0
6309,0
6310,0
6311,0
6312,0
6313,0
6314,0
6315,0
6316,0
6317,0
6318,0
6319,0.156424
6320,0.875717
6321,1.74295
6322,2.5194
6323,2.81679
6324,3.29531
6325,3.29435
6326,3.07625
6327,2.59236
6328,1.85649
6329,0.911936
6330,0.167086
6331,0
6332,0
6333,0
6334,0
6335,0
6336,0
6337,0
6338,0
6339,0
6340,0
6341,0
6342,0
6343,0.0654567
6344,0.205585
6345,0.428777
6346,2.59119
6347,3.07213
6348,3.29575
6349,3.3187
6350,3.02538
6351,2.50894
6352,1.732
6353,0.842411
6354,0.14601
6355,0
6356,0
6357,0
6358,0
6359,0
6360,0
6361,0
6362,0
6363,0
6364,0
6365,0
6366,0
6367,0.174081
6368,0.984492
6369,1.84754
6370,2.62287
6371,3.06389
6372,3.13516
6373,3.21616
6374,3.10093
6375,2.55766
6376,1.85651
6377,0.944658
6378,0.171356
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0
6387,0
6388,0
6389,0
6390,0
6391,0.143331
6392,0.876246
6393,1.67683
6394,2.47674
6395,2.92813
6396,3.16403
6397,3.16042
6398,2.90199
6399,1.21558
6400,1.20479
6401,0.824921
6402,0.13163
6403,0
6404,0
6405,0
6406,0
6407,0
6408,0
6409,0
6410,0
6411,0
6412,0
6413,0
6414,0
6415,0.152041
6416,0.922425
6417,0.842528
6418,1.68382
6419,3.14257
6420,3.46037
6421,3.4171
6422,3.11733
6423,2.67954
6424,1.14743
6425,0.920608
6426,0.144713
6427,0
6428,0
6429,0
6430,0
6431,0
6432,0
6433,0
6434,0
6435,0
6436,0
6437,0
6438,0
6439,0.0422081
6440,0.256629
6441,0.475082
6442,0.667734
6443,1.54225
6444,2.86759
6445,3.51598
6446,3.29684
6447,2.09095
6448,1.97065
6449,0.954566
6450,0.164187
6451,0
6452,0
6453,0
6454,0
6455,0
6456,0
6457,0
6458,0
6459,0
6460,0
6461,0
6462,0
6463,0.122396
6464,0.796325
6465,1.67171
6466,2.38974
6467,2.87137
6468,3.18545
6469,3.20603
6470,2.92868
6471,2.37282
6472,1.61907
6473,0.739854
6474,0.0973914
6475,0
6476,0
6477,0
6478,0
6479,0
6480,0
6481,0
6482,0
6483,0
6484,0
6485,0
6486,0
6487,0.159205
6488,0.97007
6489,1.88049
6490,2.58315
6491,2.9394
6492,3.12617
6493,3.15599
6494,2.72702
6495,2.45798
6496,1.74032
6497,0.872449
6498,0.125032
6499,0
6500,0
6501,0
6502,0
6503,0
6504,0
6505,0
6506,0
6507,0
6508,0
6509,0
6510,0
6511,0.130857
6512,0.882877
6513,1.77418
6514,2.35633
6515,2.90484
6516,2.64822
6517,3.25328
6518,2.91871
6519,2.48131
6520,1.7121
6521,0.817589
6522,0.10184
6523,0
6524,0
6525,0
6526,0
6527,0
6528,0
6529,0
6530,0
6531,0
6532,0
6533,0
6534,0
6535,0.0424797
6536,0.187656
6537,1.71666
6538,2.35396
6539,2.77363
6540,3.21573
6541,3.22975
6542,2.99253
6543,2.42839
6544,1.61569
6545,0.732414
6546,0.0808434
6547,0
6548,0
6549,0
6550,0
6551,0
6552,0
